x,y
-7.842262394350747,-8.562813336613933
-7.279399639926572,6.236803001556224
-6.193942987835804,6.048978067630473
11.949768315808704,2.4478012925117345
-7.809784695301295,-8.523532749572347
-8.008933739411864,-8.47760953641736
-5.918167983860042,5.690255954966239
7.43158430452199,-3.8981941797131086
7.614475559648063,-3.731936183429237
-6.465813655996087,6.406261696084436
7.425310405534693,-3.8158521213150127
-6.0444607994647885,5.977307322605571
-7.778197840565504,-8.677239353740209
12.31016309066938,3.1601583896941223
12.199544616258661,2.6462178805524217
12.255735579200598,2.7563360587152013
12.077995481930216,2.802755086699308
-7.565762718082318,-8.724338257908936
7.496175240653822,-3.840151322732756
7.834198173462715,-3.832620477217475
-7.798949706512869,-8.669118707767963
11.565737121021812,2.855257115692058
-6.2087642685827715,6.164661095197157
-6.33129605504331,5.719515106490848
-6.192495916196328,6.021628613818298
7.926397421369064,-3.647991178289156
-7.761392113575273,-8.405812999627951
8.036135714041832,-3.613178278474074
-6.340634953206424,6.21595039198935
-7.809129810973631,-8.258769252230195
-7.447900024471558,-8.75190613224896
-6.313430506561804,6.182749636057341
12.130825452278192,2.596434735562576
12.339226074808668,2.5963593695552474
-6.105881040989592,6.528709169618932
-6.286536840081384,6.269722641578643
-6.434019377466111,6.028091771837815
-6.053178453310028,6.101340806006801
-7.407585252139925,-8.414332689950472
-7.8159435596254205,-8.664591371751268
7.885850739821314,-3.544526380541209
-5.922459818765066,6.347877837969551
-6.3128816110712265,6.133395244824569
-7.5318555047352085,-8.855977248679187
7.750250156977018,-3.855647494903165
12.295331244439224,2.4948584689044884
-7.990165459304214,-8.558026992314785
11.688258112064187,3.119426230027532
12.08149419206698,2.5944690866286617
-6.3070447453911935,6.450832957494675
12.229957148756549,2.9424861660743615
7.6902717820283835,-3.8742083884906378
-7.862653990124086,-8.76055628004633
-6.267444099850643,6.148515595731442
7.859776659691509,-3.668586509702345
-8.012075839966899,-8.296820662441311
-6.305486341356547,5.991117578901342
7.460388288673688,-3.2858888154287227
-5.993452286387234,6.790535976757337
12.011650532913832,2.548773521135839
7.641626076703441,-3.6529115843880406
-7.682407026477741,-8.472144477396968
12.079609085751175,2.709253652997501
12.234563239258291,2.3683616857248344
-6.374010143235619,6.018045049048928
-6.178283268688253,6.195401263410546
-8.073620032496498,-8.463525613262028
-7.674915380375405,-8.614103926238196
12.223559450259604,2.7135829648244205
7.679710422069211,-3.962934249419363
-6.250094701563902,6.658153648236759
-6.339805369917248,6.107099264218641
11.579255731254882,2.9117244498186574
-7.88859300335371,-8.53137077415657
-7.4445183598607825,-8.458179431020362
-8.120642249916056,-8.63610205234281
-7.640037561349126,-8.840131970081435
-7.315355299278764,-8.070208454326602
12.073278117902852,2.599799926809393
-6.101239171303684,6.410514510514762
7.737954035932438,-3.6962233332575494
-7.478822499257495,-8.51401348947296
-7.4613585567136855,-8.315617566659244
7.484896935360233,-3.7968529539531968
12.138022712986704,2.7571870392091236
11.657050822116306,2.6249026285907875
12.112558952609072,2.2540597407917558
12.08737063244943,2.5997098354255406
12.17561223570864,2.806730388569353
-5.850320479615985,6.086176533180638
7.592930387291417,-3.6513794099931762
-7.816268186171783,-8.078548106586041
12.012700198692437,2.022374170499815
-7.821376002888944,-8.621830724707577
7.534477667422347,-3.718578746843562
12.055242468271073,2.6654295428231585
12.141218123603293,2.5659895005059203
11.83042339698849,2.379600073530545
-7.585119184665143,-8.656704124852627
-8.355790628596731,-8.891373206292508
