x,y
0.84755104203405,1.2530044970063952
-2.6941683829891665,-2.486709791273545
-1.451509023773673,-4.617908284339545
-3.729751925544124,0.5643727871526498
-3.3530501289586407,2.716812697245685
-0.5750890992250262,3.0429205547281506
-4.13594053184631,3.608213656631935
-0.5883861596625324,3.33913905396375
-0.0866254186348847,1.3480206784589863
0.2312798522130712,-1.275031149784906
-3.6309161098643874,2.6645150252856715
-2.137410307424247,2.8821867033802877
-1.569333373703599,2.870669723024296
-0.7332564490989645,4.8845869541954725
-3.52769803681138,-0.483570183071025
-0.43668780240196,4.267193905870789
-0.3032122831392927,2.0984314830401294
-0.7801628613775553,-1.519244756382613
1.34315249791663,2.350752145851
-4.080563923896796,-3.4420107977090817
0.5965772233097696,-0.5973583432112965
0.4810580812389584,0.8730203635029636
-0.1170624213811222,-1.2293320139993786
2.463156847072164,3.6551643719365137
-2.3567165724385983,3.26056251103238
-2.7980473211227137,-0.4977915623791764
1.5384777986916784,-0.5675637706009802
-2.011585571749783,2.240467274682675
-2.4672211931776267,-3.72382174109529
-4.13438498771718,0.5416728988259549
3.123241291573914,0.4180531042142814
2.341136450027858,3.997990191888813
1.8904346688378184,-0.5307788996526108
-0.8064983455807524,5.051251322180507
-1.4225317150163566,3.9888840299447055
2.1104333894880183,1.092444063112642
0.3472709805741185,3.815998186989789
0.5962119294526396,-0.2717764557848003
-2.7861018684216434,4.357232697823821
-2.432502753474297,-2.47311823260429
0.9919863413166145,2.7196354299888776
0.0301530615095213,3.149762848309276
-0.2094669932054609,0.3783816776502793
-1.4437174433555064,4.289969177787871
1.695857668981628,0.5590737715185479
-2.9829445877353,2.2373856331414075
3.676649766772917,1.4003159707092077
-0.6778476285350292,-2.341386082647268
3.111546826986362,1.840442761510745
0.4803309530759099,5.549475312440418
2.692001393985223,2.085150926304067
-1.0771692540118007,1.3942040573087593
-3.040061545721858,1.902532101022144
-2.2385637746118574,1.8548392440553392
-3.548295387733252,-2.2527132581322564
1.899708262110052,-0.0309809656689823
1.0699395893576988,3.80175788372913
2.212609722623488,0.2886619265313785
-0.45416974355562,1.803960522721305
-1.041300734087509,3.1566068519599155
-0.6151181221125717,-0.2770675334418424
1.418884162766435,2.387168207230244
0.7034016926744334,-1.7147643827545336
-2.272005967417461,3.175656837352408
4.676668050694939,-0.6204965228505075
-2.1163708930908234,0.5921680754704806
1.0185174281498206,2.0493073316137527
-1.991476651910805,1.443975538120695
2.59898128323284,2.082780480877263
0.00935032921091,-1.0909680465983205
0.0785362707912948,-1.4822486912642845
1.7367025021160518,1.82017304410044
1.968061824277392,0.5429087830410799
0.7937399968281014,4.101206017133794
-1.7396535624159948,2.4769705593841485
-1.836098095099155,1.6411353765204524
-2.078545441217525,2.934873497377789
-1.6537173217940326,2.266745213769582
0.7294341082806006,1.1001009869895593
2.700444605949448,0.8669639137897472
-1.7837380106297631,-3.197107276512768
2.426336620428028,1.4610108372361306
-3.320773476812973,-0.6372542217686852
-0.5874045596305051,-2.385016144321048
0.0450314632834802,3.158321166550126
-3.683723844757389,5.575710582666074
2.430475008603125,4.252983729286218
-0.6624139720042854,6.399149007187426
-3.001116023888899,-2.0248963026665336
-4.939786083377912,1.1591947698277447
-0.7730051240227259,1.1177194450256465
-2.98307119307196,-2.6455852178867607
-1.8257148508057772,3.723682461861511
-3.589842379255097,2.790762174805725
-3.484297617030601,5.0187924788104965
1.2966482848679275,0.2318624121481143
-0.6654462092468252,0.9898303917135624
0.1065786691852186,-1.7692007132154224
-1.346396730957672,2.9405797066085184
-0.9804369294692,3.5867616481863616
-2.214781792256807,3.884912744073175
2.3132137009335687,1.7282124702531774
-2.453275184390788,-4.318747307659944
-0.926231710498186,2.252630295075564
-0.6564624483813841,-2.8380999703088454
0.6211632748633904,-0.996869377651208
-3.9988295069569615,-4.006651036078209
-2.4593417046246198,1.17547938843729
2.0525087456516173,4.5642199691633
2.6963725310269213,2.625407693389646
-1.224202485448821,-0.4428617896508515
-1.178850096503412,1.7098097993866777
-0.6071429628937645,4.15725332425883
1.5409621090122696,1.7190315902399032
-2.594493109738503,2.3771038647270037
1.4195912196527585,3.1066068735951435
-2.114795400197641,0.5858302864565599
-1.5260259296535126,3.5004359447095035
-0.9892241018845288,0.6371979839613151
-3.666086780079708,4.898467524015835
-1.6350900712580232,-1.5623476930022469
2.2567990954520805,1.0588261369975238
0.2618625818757345,-3.561563939090971
0.4159997971856903,-0.1387371704648244
1.898367643981234,-0.0258645440014815
-1.47152064368376,2.4257973734637712
-0.6603705676241889,-0.1567002354915461
-2.4520438157704896,1.1468756522408514
-1.1777381427678852,2.622759466430339
0.3442504354161401,0.1148177275370063
-2.4102899526583976,-1.0197233307626568
-2.3590980340074936,3.4279944613242748
-4.825199504342849,-3.983398328086337
1.292843952897456,-1.2245733944614654
-6.040342869934898,-0.4267726000990917
0.5966405262340511,3.165235119774411
-1.7667610161935985,-2.280573495868698
-0.2103052493443737,1.7366062065518106
-1.4139993638352917,-0.208985590989704
-1.745438984068407,3.982935840653833
0.4613929819470947,1.1632751475152596
-0.3629350955431897,3.877020146125463
-1.602185504007292,-4.629285466967723
0.1323808875972667,-0.3071380629838136
-3.7044858587009366,1.202705498323189
2.698650706015969,0.1029156069304578
-0.8672925936038425,0.3556451519441226
-0.0870301446964824,3.8662369186035024
4.621737337135765,-0.5590704391498547
-3.1339509038168774,5.312178849990873
-4.571954924997145,3.505742867069828
-3.8970798706832985,-0.9945352327242024
-0.99967783732312,-0.3071116292484397
0.9614749348567058,3.832185387489658
1.445713866466506,2.3656213877296937
0.3142973189897766,0.2717801776144487
0.8782224085148135,-0.6968124551574966
3.842652390357508,0.3398630822712658
-2.021410593149689,-2.0193986687391665
-1.7312213678951784,0.6628680268520029
-0.6206082546742078,1.2433737806598453
1.460164689237166,3.6910304014690807
3.1291299611185326,1.7794449461266235
-1.2668310617059793,1.5008699346270686
-2.169462503815394,2.8299380060025383
1.1895579772556992,4.987934742925459
-3.0978435820307912,4.26061709461704
0.6916649578049138,2.0429745983113694
3.859415221120356,0.2183968458476521
0.1642655530212113,3.120048575786874
1.3800046888935047,2.811867113517258
1.1030104187809386,2.4987289091896603
1.5573553918574008,1.8691341129535208
-3.5700993074734826,-3.215729225638977
-1.681794401395889,3.1423116219170466
6.010284863551287,2.2713132723340848
-1.9197069919339056,-2.757445811040348
-2.5532038974994893,2.2025339846980745
-2.344195623587419,-2.7236294653940467
-2.8192633388514614,1.2975482785868129
-4.82351917761517,-1.1011520602805116
1.0335415805688162,-0.7693945878801771
2.719228563094438,-0.0966119504281248
-1.148479468629786,-1.4545351895937562
2.40154732295599,1.0106411072358183
0.3980280124496607,1.4478489080719583
-2.4463539834766634,0.1919566048912484
1.0654418460276005,2.2401161831630048
-1.7681422873747632,3.621800271720799
0.1226703121960494,0.8721859420937024
-4.52880746327647,4.3627037807595
0.7255237607542634,1.157901644749498
-1.7701202746988582,-3.5315920444053326
0.0198122425432467,8.48338307444158
-4.101962541684623,2.1254898404366416
-0.80482694147369,0.951268782030199
-1.5746886239822038,-3.9407032425607382
-0.6754072285393149,2.4934562816882107
-1.6553192052599204,5.482703115222904
0.6854061924409466,0.940025811218674
-1.120841460920131,1.5736815919232623
2.360027575246152,2.6448982414807425
-3.587151768034511,5.068103905449791
-0.4929878981390521,3.282261908052752
-1.174707558085016,1.7131665321168146
0.4742669979323708,5.117999473257751
2.0113608322818672,-0.2536359240237424
0.0587077434910899,1.525455925573636
-1.0410509229059135,0.7060281106212658
-2.0207709229431545,-0.1463550840718364
